,cid,text,time,author,channel,votes,replies,photo,heart,reply,time_parsed,paid
5430,UgwzzKvNKYQeZUI0pPB4AaABAg,Sebenarnya ada yg senang kalau Rp melemah yg punya uang dolar lalu ditukar alias dijual menjadi rupiah di dapat cuan lebih banyak untuk membeli sesuatu di Indonesia,1 month ago,@ibnubasuki3032,UCwwpTitZolP7RpXF9UUuqsQ,0,,https://yt3.ggpht.com/5usMnsHscvhV0p--3ZhETdHE3tbxbm4i1jdKNL3DmoJkvkYaxTiWPAA_lSLNW_C5tGMZ1eLmIrE=s88-c-k-c0x00ffffff-no-rj,False,False,1780714611.246023,
5431,Ugym0NDrEKfYBrNihYN4AaABAg,BI ngapain aja ya? Tupoksinya jaga mata uang rupiah loh,1 month ago,@dermayoon,UCLV7CxO8zAcAGyfoIlV89jw,0,,https://yt3.ggpht.com/ytc/AIdro_kjP6PGoEgvUEI8ROZEpXjVeFZd797jxkMVsYzHIorpK3UR=s88-c-k-c0x00ffffff-no-rj,False,False,1780714611.248584,
5432,UgziX39ObIOX8xSq1g14AaABAg,👍,1 month ago,@ryanshofiandi7451,UC2u3XYnAWs6c8LsQX1L25uQ,0,,https://yt3.ggpht.com/ytc/AIdro_nkBQ_d3HpEzpqWNEdS1mLrdLtZSBGKqgz9qCv-NG5nNw=s88-c-k-c0x00ffffff-no-rj,False,False,1780714611.251181,
5433,UgzTQ7QOdr9DjyXGA3d4AaABAg,up,1 month ago,@lalilatoy,UCF7l4pDbOhN2AR_Aqd_6XLA,0,,https://yt3.ggpht.com/1yDiknSNV3S3eidcoqg588VDako2gZQFAv0ehwsQ6ef7Ff2RTMWrsFze3nrZHxFdLcwn8-SQTQ=s88-c-k-c0x00ffffff-no-rj,False,False,1780714611.253884,
5434,UgyrAiMOTNMI-RmjJud4AaABAg,Kuping presiden itu entah dititip ke siapa,1 month ago,@jawa_idquamar8570,UChHpWz4aJnlkUHfKjDN6TGA,0,,https://yt3.ggpht.com/Pu1OE9BSD1VZ5sdC5Zu79L4aMONipbpKxMnJWQvUn3oQm6jAyUN6y2j6KNrHVts0vTyLwuI_VLc=s88-c-k-c0x00ffffff-no-rj,False,False,1780714611.256495,
5435,Ugy8gxQYMv4H0TIPnT14AaABAg,Kira-kira berapa persen anggaran pengeluaran untuk perayaan ulang tahun ibu negara kohonagakure ? 😅 pinisirin akyu tu,1 month ago,@creatbetterworldwonderland,UCzGn3P5iohrh1DwJL1vMqMw,0,,https://yt3.ggpht.com/dVyBtea47XDMZmuwvzK_hnE0ZS5x8WJy1x15_Fj90o4_-1EqfI7qHl2q4W_U7071N6af7WMG=s88-c-k-c0x00ffffff-no-rj,False,False,1780714611.260858,
5436,UgyRJ85P-Fw-tCSVkPd4AaABAg,"Sumpah gua nungguin banget lu bahas ini, Bang. Muak liat komen"" buzzer pecandu MBG",1 month ago,@asepsaepulloh8907,UCZNczywpnBccC41EoBzoPYQ,0,,https://yt3.ggpht.com/ytc/AIdro_nHhoVOPZ0EtTrf_bghT1NB9GEVUbRKRfzWZn5LunIS2DE=s88-c-k-c0x00ffffff-no-rj,False,False,1780714611.263511,
5437,UgyT-Ms3bTsE10CtlvF4AaABAg,Capek yah jadi WNI😂,1 month ago,@muh.akbarfaizal357,UCPqWa1f219ufv9jq2Umgecg,0,,https://yt3.ggpht.com/ytc/AIdro_nYPJ6UP8m69Mjrr_FzaP6ZJ1QZxuTlBh0GvKobLZhSiX8=s88-c-k-c0x00ffffff-no-rj,False,False,1780714611.266188,
5438,UgxdjXvhcFsCc-LASW94AaABAg,"dulu pas bu Sri Mulyani diganti, langsung berpikir, rupiah bakalan bisa stabil enggak, ihsg bisa konsisten enggak? dan ternyata terbukti, bu Sri Mulyani, masih bisa membuat rupiah gag sampai 17.000, even pandemi bertahun-tahun, sedangkan negara-negara lain pada resesi, sekarang Bu SM beneran ilang karena difitnah pakai video Ai dan rakyat marah... yasudah.. yasudah.. mau disesali apalagi,,,",1 month ago,@sasongko5769,UCbX2rti58rLc-EaHKU-aTaA,1,,https://yt3.ggpht.com/ytc/AIdro_lAk1wFCRrR0tSH0o6ViuYeid5UnGk3IfYDYASv_azi8lY=s88-c-k-c0x00ffffff-no-rj,False,False,1780714611.268897,
5439,UgxZqY5JKfYNxxLCYgl4AaABAg,"Loh di pusat juga di efisiensi gila2an loh, bahkan listrik aja di batasin, AC diruangan ga boleh semua di hidupin
Pusatnya emg sebelah mana nih yang paling cuan wkwkwk",1 month ago,@AkunbodongBodong-s9l,UCy-W1DBP_Xza2NhqN_UUUHQ,0,,https://yt3.ggpht.com/ytc/AIdro_n2udBzeYBteVO94AOvACDKqyHN4sBTqV2YenVzO3Y2Ic5h7sd9c1UhQi-g7V9kvb_L3A=s88-c-k-c0x00ffffff-no-rj,False,False,1780714611.271602,
5440,UgwPxzfDcRyFJlM8vBh4AaABAg,"Pemerintah tidak terbuka, transparan, dan sinergis dalam kasus besar ini",1 month ago,@AnggaDhanyP.M.,UCJ9I1ovFP71eP2vCMM1BKBw,0,,https://yt3.ggpht.com/sd4Ooy_3ma5oJWyvnKYakToOhV1vGWcqdGtvapPMTSkHiHl_xfFEGpHVpvBglhPT26Uxjcud=s88-c-k-c0x00ffffff-no-rj,False,False,1780714611.274335,
5441,UgwMYQr-vDCoQGqZJuB4AaABAg,alah lu juga norak.. sok iye,1 month ago,@reinaslalatanata2034,UCMGgR_CHj9gQuGHJHNWMVOg,0,,https://yt3.ggpht.com/ytc/AIdro_kV1TLLTXihVmaOjNUqYturm8GxmxA4dPZ_tzxgVjmZqg=s88-c-k-c0x00ffffff-no-rj,False,False,1780714611.27698,
5442,UgzIWGFv0ITU5CKSOft4AaABAg,Masturbasi Bapak Gembul,1 month ago,@agungmughni1062,UCHCbxGachFZc-qOdG3ft2dQ,0,,https://yt3.ggpht.com/LhGpMos0DScV9ViZZMT5U39flO0X3onpMRwsTUjeGgBMkXIbeCubk8lz2lwtlgnmwJTAv0bG=s88-c-k-c0x00ffffff-no-rj,False,False,1780714611.559583,
5443,UgxUqTWe7GRj5Guq6mV4AaABAg,"Jadi ingat lagu anak anak jaman dulu, AKU CINTA RUPIAH, WALAU DOLAR MERAJA LELA 😂😂",1 month ago,@agansaputra6159,UCJbX7b5eMkH4TsyhFepwFrg,0,,https://yt3.ggpht.com/TLGJwTdRa11q_ts61UIXB851kpiP2CD1V8JjLdOm4HYd2fXmBeTz72oxUyBgPvm_UwlJdcT3bKQ=s88-c-k-c0x00ffffff-no-rj,False,False,1780714611.561627,
5444,Ugyb4T6kQN4-WukBR5Z4AaABAg,Tanda SAYANGNYA IRWANDI sama Negara RI ini..  semoga  ada KEAJAIBAN kebijakan Presiden utk mengganti Program MBG dgn Program KHUSUS RAKYAT TIDAK MAMPU... dan bersihkan NEGARA ini dari PRAKTIK2 KORUPSI di lingkaran KEKUASAAN..,1 month ago (edited),@migicuby3768,UCF33UEdRvAk4W-Y5m0SR4uw,0,,https://yt3.ggpht.com/ytc/AIdro_lXdxPhZYxWE7P0-tb8KpVQ2r77dtlAaJQsdQlWvKTGSig=s88-c-k-c0x00ffffff-no-rj,False,False,1780714611.563368,
5445,UgyRZwNf7cZIOnsYXoB4AaABAg,Adakah orang waras yg jd pembantu presiden seperti bang fery?,1 month ago,@yosephjanuar444,UCjIb2Zx0WPim15EDwLMoXWA,0,,https://yt3.ggpht.com/pktUHdv4ROMQskLySVqlLC_kZweZzWl-rgTJLW3-oXFN70zTYsCIaYz6JZf7MISKuHPqF_mUZw=s88-c-k-c0x00ffffff-no-rj,False,False,1780714611.56502,
5446,UgwBmLFnGu4gv62Gun94AaABAg,Green Goblin di ceramahin gini bakal kepanasann ga ya??,1 month ago,@irhabie,UCm3dCjpVOKNuqvVDQCJGIxg,0,,https://yt3.ggpht.com/4aPUq0fOimg6H5svtJ5taOKeqHNpNGhY55WBJZ4E7JdPuKEd3v_YLZC9k2ZWFpvq9TcX6-qG=s88-c-k-c0x00ffffff-no-rj,False,False,1780714611.566662,
5447,Ugx-y3RyMaWPNyjkKrd4AaABAg,Kenapa suku bunga AS tetap tinggi? Karena mereka butuh duit untuk perang.,1 month ago,@yonkouchoppa,UCW6rNd-_IK7JUIPBMAdwYKQ,0,,https://yt3.ggpht.com/ytc/AIdro_mudJBOukNXf6EwU9s9qkSmrQeXVMInDb6nJZWhI4Ee75BBlCMMDWOLtD2fTJpyUniYrg=s88-c-k-c0x00ffffff-no-rj,False,False,1780714611.568386,
5448,UgwShX1FhTIIJJYHJMx4AaABAg,"Pentingnya membedakan kepedulian ibu ibu gosip, dengan kepedulian orang orang terdekat..",1 month ago,@ditassaputra8020,UCIF426arGyMRYfpS2J_hqyw,0,,https://yt3.ggpht.com/ytc/AIdro_kWGzqElbd-xH0gh_88pcZAKUMMtjK4CpYAVXOtq2_0w3I=s88-c-k-c0x00ffffff-no-rj,False,False,1780714611.570036,
5449,UgwNxyqF6QYk0B8efAN4AaABAg,"thanks a million, may Allah reward you all with goodness",1 month ago,@muhammadarafatgaruda,UCAZ4crZQxHr-UFqsxfg2_tQ,0,,https://yt3.ggpht.com/k3f-cY3I1txSGFVEMbPk7acuHBWrIRay4geycisYhNxoOzqS4Vr-tJbPVdfqpZCJF3PUJJH4=s88-c-k-c0x00ffffff-no-rj,False,False,1780714611.571711,
5450,UgwkZFFgOHyDsxeaIeF4AaABAg,"mau gimana lagi bang emang rakyat kebanyakan mudah dibodohi, dalam pikiran mereka asal besok bisa makan dan ibadah lancar aja uda idup. program2 pererintah sekarang memang menyesuaikan ini kayaknya",1 month ago,@bangsad759,UC-TQzeE0WfmayuOFTuKuGLw,0,,https://yt3.ggpht.com/ytc/AIdro_nUN4qlpmI-Wi51APKI-Tt-kWiWNorKbyNeY1ZKVWI=s88-c-k-c0x00ffffff-no-rj,False,False,1780714611.573278,
5451,UgzklsdtGgyoYNGj4Ph4AaABAg,Ekonomi baik2 saja… DUSTAAAAAAA… IHSG MERAH MEMBARA TEROOOOOOOSSSSSSSSSS AJA UDAH MEMBUKTIKAN INDONESIA TIDAK BAIK2 SAJA… kepercayaan ke Indonesia terjuuuunnnn bebas… boroooosssss banget pemimpin sekarang.. mana kepala batu..,1 month ago,@j.g.a1159,UCW4FUevVXYRdfGnOQETn6Rg,0,,https://yt3.ggpht.com/QQXCcX7oMcVQveo2ogIIEzaFq6NMPCVs9rtxjH3vXHjv7lOxfphcHsGBVXVJSoENxUilkjTwOjg=s88-c-k-c0x00ffffff-no-rj,False,False,1780714611.574836,
5452,Ugwl2whhLkwzV3ABM3J4AaABAg,Jangan tanya saya tanyakan ke perbankan,1 month ago,@cmet-MBG,UCHYu8iP8OJC3xQLCYKopxpw,0,,https://yt3.ggpht.com/k_lFjNLRG-6dWoS-Bumj9TY6GS1dtINAiqUU5sWIxlktwxtTpVAOuEwnPpPsVN9vRhpEc2EskA=s88-c-k-c0x00ffffff-no-rj,False,False,1780714611.576501,
5453,Ugw8ThiCu6ko_cRru494AaABAg,Ferry Irwandi lulusan apa sih?,1 month ago,@faisalamir1459,UC2-f8jK9RPqe5OVZvU62H0g,0,1,https://yt3.ggpht.com/ytc/AIdro_mIDk-CSQjlhI2NMT_m-PJrBdRHa_EN-vjlCGogFViwBdLf=s88-c-k-c0x00ffffff-no-rj,False,False,1780714611.578208,
5454,UgwUJki-D3-uHoZ4Y-N4AaABAg,"Terlalu bnyk org bodoh di grassroot masyarakat kita....di lempar kaos sm beras, lngsg nyembah2

Gmna klo dajjal turun, mngkn pengikut ny paling bnyk dr sini",1 month ago,@IMadeBayu,UCIKfpeYN4ZNAXLHD6NZImdg,0,,https://yt3.ggpht.com/ytc/AIdro_kb7cIFuNjGV84JN14C5SMDQsPuYIGf5lNVMNSfGAIbruc=s88-c-k-c0x00ffffff-no-rj,False,False,1780714611.579751,
5455,UgydfNhsxkqii9dpgnV4AaABAg,"Dengar penjelasan gini dalam 10 menit saja saya sebagai warga sipil langsung bisa ngerti ""belanja pemerintah tinggi""
Apa yg harus dibenahi
1.stop MBG
2.gaji Menteri ( ratusan menteri  yg sebelumnya hanya puluhan)
3.gaji DPR tinggi bahkan ada DPR dprd provinsi dprd kabupaten/kota , dpd 
4.pensiunan non PNS ( DPR,DPD,dprd,bupati/walikota sampai tingkat presiden)dan menteri 
kerja 5th pensiunan seumur hidup


Pdahal harapan warga sipil dengan presiden nya di pimpin ketua partai no 1 aturan2 terkait dpr dprd bisa di efisiensikan",1 month ago,@ZenixAlfaraz,UCmB9uh3MvKSpfLqlyB1_XGw,0,,https://yt3.ggpht.com/ytc/AIdro_nhAX4uk8--6AAwRQ2GbVpFfMBYNQQen_9nswNEw0Zu1RK2Vx9e7Du7VXPpxLb17cq9TQ=s88-c-k-c0x00ffffff-no-rj,False,False,1780714611.581336,
5456,Ugz5r73boiiAyW-HAJZ4AaABAg,Bikin bunga murah di bank himbara biar pada pinjem uang biar uang beredar banyak .... walau efek samping inflasi tp saat uang murah banyak spending masyarakat meningkat,1 month ago,@kuntulidius,UCcbYvRy9d-GllhdXZQzZWTA,0,,https://yt3.ggpht.com/MEu3sQYia0NUAmuqyDQROh29G8EyCC0ksk14ac9H1QZNxVH-4mCZZ5F308oiCVyecYHAinamug=s88-c-k-c0x00ffffff-no-rj,False,False,1780714611.582891,
5457,UgxFo2RYdRe062qR8z14AaABAg,"Tau neraca perdagangan seret eh ekspor dibatasi, uang berputar-putar di dalam melalui PSN. Royalti tambang, phk, sulap-sulap pertumbuhan.",1 month ago,@yonkouchoppa,UCW6rNd-_IK7JUIPBMAdwYKQ,0,,https://yt3.ggpht.com/ytc/AIdro_mudJBOukNXf6EwU9s9qkSmrQeXVMInDb6nJZWhI4Ee75BBlCMMDWOLtD2fTJpyUniYrg=s88-c-k-c0x00ffffff-no-rj,False,False,1780714611.584424,
5458,UgyROPlfLbszPXCMZTR4AaABAg,"Aku sebagai inem di Hongkong selama 22tahun memang melonjak drastis sekarang, sebagai inem ketika krus naik kita happy, karena kita di Hongkong gajihnya pake dolar Hongkong,Tp kasihan ketika uangan kita melemah",1 month ago,@YantiKasimah,UCXdi2jpwIrJl_Vf6ULS6arQ,0,,https://yt3.ggpht.com/cAJHcL3_R_yOwa4SVcgm0iBOZ4jXMwVg5FnWilbsyClRB3v1DazeH3Bc6y48RgQj7Smnh6jtrw=s88-c-k-c0x00ffffff-no-rj,False,False,1780714611.585975,
5459,UgzVKv3HHe8gnXMZSqp4AaABAg,"Gue tuh kepikiran kenapa pemerintah ga bikin survey tingkat kepuasan program pemerintah supaya kedepannya terus berkembang, tapi gue lupa kalo data juga bisa dimanipulasi 😢",1 month ago (edited),@faisalsuyudul6842,UCFuV02cixJf410NSdq2sBBA,0,,https://yt3.ggpht.com/ytc/AIdro_kCSU_V4ecF-wvpnIVEnjp4_xLMwG23JqSaglvrCZs=s88-c-k-c0x00ffffff-no-rj,False,False,1780714611.587513,
5460,UgwSdrPYSGqZ5cIWgSp4AaABAg,Gara gara MBG proyek gagal terus di lanjutkan😢😢😢,1 month ago,@tawonndazzz3383,UCK0kYpJt9Ji8opqhiGi7pOQ,0,,https://yt3.ggpht.com/Q5e6iWcsuLNsL0rvNMjCtDZbRzQaRr5qyTPoFkXhpW010H04MXVK5H4cLdcYGFR8gWNk6oSwxQ=s88-c-k-c0x00ffffff-no-rj,False,False,1780714611.589063,
5461,UgwmLzraIuDU__ForRp4AaABAg,cuma Pak Habibi ❤❤❤,1 month ago,@banuzulkarnaen2080,UCNxWU_MAJ_4gIIUR8mD1wBg,0,,https://yt3.ggpht.com/ytc/AIdro_kt2etFPs_gU4dddj-j7DpMVMZWUR5GG4oKoWNvDnG8aRI=s88-c-k-c0x00ffffff-no-rj,False,False,1780714611.590704,
5462,Ugw8ThiCu6ko_cRru494AaABAg.AWlqkNRoFhfAWlt6ICqgp6,STAN,1 month ago,@Luanniaolearn,UCQrP7NsJEcG6MNVP7YZTahA,0,,https://yt3.ggpht.com/_btQEQD-8ZpWl5EMRRhTXmGJjo_-wIO_VyEr7ErXaCckAwfhf0OGB-rLJ5uWGIK_EOqdu2DQQHc=s88-c-k-c0x00ffffff-no-rj,False,True,1780714611.806238,
5463,UgzdiRTDwtY2OdmaIIF4AaABAg,Begini kalo punya pemimpin2 IQ gorilla dan GK punya nurani,1 month ago,@yosemt780,UCOPw9qW_cfM8Vr7OcrayDOA,0,,https://yt3.ggpht.com/ytc/AIdro_mPxnbgveaaqPeb8wxbxU-So4Wh2c8fRVLBh62x6ok=s88-c-k-c0x00ffffff-no-rj,False,False,1780714612.098102,
5464,Ugz84XeUHdWR4WOH2fF4AaABAg,"udah tau dana pas pasan malah dihamburkar di MBG Koprasi Merah Putih, menuju indonesia gelap",1 month ago,@masaddis6507,UCjJyxtWS4Z1X4xg5qCXcCNg,0,,https://yt3.ggpht.com/ytc/AIdro_l-DOzAYQafEIbIApM-1XZ7OzUfYnixETvZTPmfsVEhbQ=s88-c-k-c0x00ffffff-no-rj,False,False,1780714612.100164,
5465,UgwDCk6_Sp5fCGzjE_t4AaABAg,"Bang bahas jika mbg di hentikan dadakan ntah 1 hari, 1 minggu, 1 bulan efeknya untuk negara dan masyarakat sekitar gimana bang",1 month ago,@muhammadmuslim4307,UC-ei5rGGEqtdfKwp6i-8XLA,0,,https://yt3.ggpht.com/ytc/AIdro_kezk6TQTBLOaiDdNZRjKdHU9bxs4RGVilfuqzB_c13q2iH=s88-c-k-c0x00ffffff-no-rj,False,False,1780714612.101796,
5466,UgxCGCNE3ssygt0-cnR4AaABAg,Stop mbg  selamat tu ia gk bang,1 month ago,@lurahlondon,UCimuD49zoSJv7rt-lDwGqJw,0,,https://yt3.ggpht.com/yF-U0PQZz-7YyMWGn6QcgF4ro2JVR_cJy6SY1HszGXpaEFN30wTuoi1BMVNcmcAE61BbWfcaj4U=s88-c-k-c0x00ffffff-no-rj,False,False,1780714612.103381,
5467,UgzgCxVRAAY5Vtd5dSd4AaABAg,Prabowo pliss Mundur aja biat negara ini Terlesamatkan,1 month ago,@kopinicky3297,UClkWh3sxqNG03QS564hZntw,0,,https://yt3.ggpht.com/ytc/AIdro_lzG3Ewbg9VK1gyqBuizGH3Co89sQQThfe0eAW-jpDN_FU=s88-c-k-c0x00ffffff-no-rj,False,False,1780714612.104918,
5468,UgwlEqQBmh8TEjNAzTJ4AaABAg,Anak buah sri mul 😂😂,1 month ago,@semutgeni4645,UCQ4TFuMco2GasIRL53Zsugw,0,,https://yt3.ggpht.com/ytc/AIdro_lcKcoGLM7ulT4qCIZmQw6PgSQlexJTRpDdAEPpZdb33z8=s88-c-k-c0x00ffffff-no-rj,False,False,1780714612.106428,
5469,UgyeUMoDONObvRU0WBN4AaABAg,terima kasih banyak bang ferry untuk videonya.. sehat sehat & aman selalu ya bang untuk abang & keluarga🤍,1 month ago (edited),@ahad-g1g,UCteVhItmL4G-AZm4I4xkheA,1,,https://yt3.ggpht.com/N3SnvrJerOJdV64mPd7y1pKw74NNfm5Pf9ImG5d5fC1IAHiggjkcKtdqYHgU0Dvyzz3kUME0=s88-c-k-c0x00ffffff-no-rj,False,False,1780714612.107966,
5470,UgwhBvNT7yifCtIJgCR4AaABAg,CUKUP 1 PERIODE,1 month ago,@titahdanniyu4402,UC_UcyNVOz-xQCLZ850WxWOQ,0,,https://yt3.ggpht.com/Jt19FbVjAjK1vkgj9SCt2lIY4VlHBmJgbHqhCrLVtVqyVInFkk9-E-GI4YnDYAn6buB5mojl=s88-c-k-c0x00ffffff-no-rj,False,False,1780714612.109479,
5471,UgxcI61DB7JhDwsGLqR4AaABAg,yang penting idup.:hand-purple-blue-peace:,1 month ago,@lonealone-y6c,UCYVr6X6f-kBxfZFr23PhKGA,0,,https://yt3.ggpht.com/ytc/AIdro_k1vatECjn4cts9rDeNTox28UvSU7BwiL_gMQA1ZTVkSgu_nya9eYVA0pYXPlx709edZA=s88-c-k-c0x00ffffff-no-rj,False,False,1780714612.111078,
5472,UgwPftJu-tcKHxIPH9t4AaABAg,MBG bikin rusak kemana-mana,1 month ago,@yt.kayumanis,UCNBcl9DnID10k0NTmdYu5Xw,0,,https://yt3.ggpht.com/Xy7HJ480Elr6E29pjBXZz6hNPMYWCADSgPvYMpOkHb7Xw1hSnearM92BTHMsi3xgcBRisXq6=s88-c-k-c0x00ffffff-no-rj,False,False,1780714612.112598,
5473,UgyDa0-K7NhZ8El8jPx4AaABAg,Wah keren bgt bang,1 month ago,@Christoferliuu,UCNFMIu5p2HDDkryI2cuf3Ig,0,1,https://yt3.ggpht.com/m4u7cO994pHhm_3OOerYcan_QcNYFeUUKGz7qXflW1NPw8a12kXP7PJkXSSgkr5aZg-YEMm3Cw=s88-c-k-c0x00ffffff-no-rj,False,False,1780714612.114245,
5474,Ugz8O8O_-W7T_6FU2eV4AaABAg,di negara ini cuma damkar yang baik hati😂,1 month ago,@kafixviii,UCO_RA7Wena5bhWxwjohodog,1,,https://yt3.ggpht.com/1EfUHNixTBOf17bmgNmKReMr92LgxfihMrbhWW1KkFdiGUdARKb6X8wM8OXLT72X4o6fZNZpcw=s88-c-k-c0x00ffffff-no-rj,False,False,1780714612.115847,
5475,UgzcIejZxqliMOPmOad4AaABAg,Semua hal klo yg mengurus dan menangani ga kompeten hasilnya pasti 1000 persen amburadul..... Pak wowo ini ga paham apa2... Bisanya joget.... Kan sekarang sudah mulai keliatan hasilnya amburadul.... Terserah rakyat mau terus amburadul ato stop,1 month ago,@aswinandika1774,UCjGwlkGE_M8dCpqVcL4dC7w,0,,https://yt3.ggpht.com/ytc/AIdro_l7yXswp-dZT6URq6bLNODMqez7VK9Ir89yNuspjwM=s88-c-k-c0x00ffffff-no-rj,False,False,1780714612.117462,
5476,UgwTJ2tsrfyFEgRsYiZ4AaABAg,kenapa ya negara seimut ini dipimpin sama tua bangka yang bodoh amat sama fakta dilapangan 😔,1 month ago,@kafixviii,UCO_RA7Wena5bhWxwjohodog,1,,https://yt3.ggpht.com/1EfUHNixTBOf17bmgNmKReMr92LgxfihMrbhWW1KkFdiGUdARKb6X8wM8OXLT72X4o6fZNZpcw=s88-c-k-c0x00ffffff-no-rj,False,False,1780714612.11908,
5477,Ugyzy8_GAlgiTEX73WB4AaABAg,"Awas aja kalo ada yang ngomong ""kita enga berpacu pada dolar, kita mengunakan yuan"", gw sumpel ompreng mbg sini..",1 month ago,@dedyhidayat9275,UChfKcIi5BZh9FhEHfwm7o9g,0,,https://yt3.ggpht.com/ytc/AIdro_kRtBo6Q8OHOAlOPa_fbNwO_zhnXll04rOMgIVsfRaC0tM=s88-c-k-c0x00ffffff-no-rj,False,False,1780714612.120686,
5478,Ugx9LYsHAOdizf87AxF4AaABAg,"Mkn nya dlu pak Harto bilang kita harus jdi negara yang berdikari , nah ini mungkin mksd beliau supaya kita gak ketergantungan sama dollar bosok",1 month ago,@SatuHatiSports,UCgEtQt0wUvHm90lkpCxoFIg,0,,https://yt3.ggpht.com/aVE182YvbaGgEb0Z-w1LZ_aVveLmhXV-sdAuf1HWpjkuiXimflk79Sj7xHOF9-vCdpMiCT1pg7s=s88-c-k-c0x00ffffff-no-rj,False,False,1780714612.122301,
5479,Ugx6iOuOotqeKbptwrB4AaABAg,kasih presiden hp buat nonton yt plis,1 month ago,@wahyuwdyntr,UCylZYKkpQ1IG86h14ZAFoYg,0,,https://yt3.ggpht.com/ZthfPkRIoKWt5BZxzZO048LA_RMdxBqYLFTidm6YWMwkgMn1tXx6tvm118wKHKBfA9v_Wp7ZCQ=s88-c-k-c0x00ffffff-no-rj,False,False,1780714612.123968,
5480,Ugz5jE6Uva8KzAJKV6Z4AaABAg,"Prabowo sama gibran ngerti gak ya? terutama gibran sih, gw yakin dia blank masalah kayak gini",1 month ago,@HarieHen,UCGxynyqd--7pQQLOrCAq-IA,0,,https://yt3.ggpht.com/ytc/AIdro_mzwk73fmnfDwFs4aca8l6kkQx6GyTAVAtENSyHlH_Zex_oOyaCVbcQl_w7mzDMX7MLRg=s88-c-k-c0x00ffffff-no-rj,False,False,1780714612.125567,
5481,UgydBcuhPYgtLRSG-3R4AaABAg,Prabowo mudeng ngk sih? Apa msh sibuk cari pujian luar??😂,1 month ago,@netizen2667,UCUkKSteAsyikhtpTrJQDfQg,0,,https://yt3.ggpht.com/AciBPiNFn0pSY4NcErIcHcFd2BXFwrBbHerm6TUeNn388caIjj2kF54I_360FgGlj5v4epDElg=s88-c-k-c0x00ffffff-no-rj,False,False,1780714612.127175,
5482,UgzCgmXFVFsaR-ZSW2B4AaABAg,HIDUP MBG,1 month ago,@RenjanaProject-j5j,UC9ZfmILsOHaJMFt2h5zdZoA,0,,https://yt3.ggpht.com/ytc/AIdro_lkDhfR4IQoQOti0IosPsSAEqhLLgtyGqmMmRGIpKBIdhtOTK_iy1Z_GU0MKBc9sh8dlA=s88-c-k-c0x00ffffff-no-rj,False,False,1780714612.129047,
5483,UgyDa0-K7NhZ8El8jPx4AaABAg.AWlq4lzZq9WAWlqYCAR5sf,"garagara lu bang, gue termotivasi buat lanjut kuliah ..  mudah2an pas 10 tahun gue bisa bebas juga dan berkarya mandiri kayak lu bang, thanks senior",1 month ago (edited),@Christoferliuu,UCNFMIu5p2HDDkryI2cuf3Ig,0,,https://yt3.ggpht.com/m4u7cO994pHhm_3OOerYcan_QcNYFeUUKGz7qXflW1NPw8a12kXP7PJkXSSgkr5aZg-YEMm3Cw=s88-c-k-c0x00ffffff-no-rj,False,True,1780714612.306162,
5484,UgweMsr6y_IScOlB-U54AaABAg,Akibat presiden bisanya joget,1 month ago,@aswinandika1774,UCjGwlkGE_M8dCpqVcL4dC7w,0,,https://yt3.ggpht.com/ytc/AIdro_l7yXswp-dZT6URq6bLNODMqez7VK9Ir89yNuspjwM=s88-c-k-c0x00ffffff-no-rj,False,False,1780714612.59206,
5485,UgxTCDPu0gUWUlCA7cl4AaABAg,"Coba kalo bapak presiden baca, konten kaya gini itu maksudnya care pak bukan ada kebencian sm pemerintah menebar fear. Memang masalah ini kompleks tapi kalo yg pada punya jabatan itu masih punya hati nurani ini semua bisa diberesin. Pemerintah bakal disegani masyarakatnya sendiri bukan justru semakin dibully abisss",1 month ago,@MasAdamm,UCMt5x_-ZXE5GgXNKzRZPkjg,0,,https://yt3.ggpht.com/LmMmo7tOHCwG9q57_NJw5vaFJDbJo13mRF1Op3k5jMbFpjfcY-1ODZWLMe-KsnQAWzcnuN0STg=s88-c-k-c0x00ffffff-no-rj,False,False,1780714612.59406,
5486,UgyxpUQC7RUDW9C8yAR4AaABAg,"Udeh gak usah berfikir ke yg lain2 sebenar nya kan gampang membuat negara ini maju dan sejahtera; ""Hukum Mati dan Sita Aset Koruptor"". Dah beres.. 👍",1 month ago,@Anjasmara_org,UCvc9b8sPOKbOZ8-QVEv0QYQ,0,,https://yt3.ggpht.com/Ma1uUHxcHX9E0dhY9poUi35-3ZqZmyg77gitQtuga_0lCqPgGah_oRRHf0NvfJ1K3mfsLwTy2g=s88-c-k-c0x00ffffff-no-rj,False,False,1780714612.595663,
5487,UgwX1bE5Kdwnim5uTA14AaABAg,ini speaker gw ato mic lu dengung bang?,1 month ago,@MuhammadApriliaEkoWibowo,UCMD0nItKTMhAeOOvh2teatg,0,,https://yt3.ggpht.com/vyisKYVjuSpUW-mtoWAGlHeFXeknmChNV-cDmwx4fV1WNoAyuQDFVhCLdxXc36_6qd0BrIMv=s88-c-k-c0x00ffffff-no-rj,False,False,1780714612.597461,
